ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
13126200,6/28/2023 17:05,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,False,False,1932,19.0,43.0,41.92530413,-87.65771408
13128894,6/28/2023 17:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,314,3.0,5.0,41.77804747,-87.58638773
13122789,6/28/2023 19:27,THEFT,OVER $500,STREET,False,False,2412,24.0,50.0,41.9978269,-87.68415261
13126234,6/28/2023 20:20,THEFT,$500 AND UNDER,HOTEL / MOTEL,False,False,1831,18.0,42.0,,
13127195,6/28/2023 22:00,THEFT,$500 AND UNDER,ALLEY,False,False,2013,20.0,48.0,,
13130448,6/28/2023 22:30,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,False,322,3.0,6.0,,
27595,6/28/2023 23:04,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,1733,17.0,33.0,41.9476078,-87.70784668
13130562,6/28/2023 23:59,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,121,1.0,34.0,,
13123826,6/29/2023 0:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,221,2.0,4.0,41.81433347,-87.60667396
13124269,6/29/2023 0:00,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,614,6.0,17.0,41.74620667,-87.66454578
13123132,6/29/2023 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,823,8.0,14.0,41.78230892,-87.70808817
13124492,6/29/2023 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,622,6.0,6.0,41.74360425,-87.6277026
13123972,6/29/2023 0:00,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,False,1614,16.0,41.0,41.98019599,-87.8378302
13129991,6/29/2023 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1834,18.0,2.0,,
13124610,6/29/2023 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1212,12.0,36.0,41.8972088,-87.67953816
13125147,6/29/2023 0:00,THEFT,$500 AND UNDER,STREET,False,False,2412,24.0,40.0,42.00033248,-87.67934077
13123689,6/29/2023 0:00,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,311,3.0,20.0,41.7809464,-87.62199537
13123607,6/29/2023 0:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1235,12.0,25.0,41.8524482,-87.6592705
13124587,6/29/2023 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2213,22.0,19.0,41.71652917,-87.6706224
13123359,6/29/2023 0:00,THEFT,$500 AND UNDER,SIDEWALK,False,False,1913,19.0,46.0,41.96790577,-87.6596616
13124288,6/29/2023 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1632,16.0,38.0,41.95280987,-87.79247865
13123140,6/29/2023 0:01,BATTERY,SIMPLE,APARTMENT,False,False,334,3.0,7.0,41.76016295,-87.56639972
13123473,6/29/2023 0:01,THEFT,POCKET-PICKING,STREET,False,False,1121,11.0,27.0,41.89550508,-87.71174182
13123063,6/29/2023 0:01,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,512,5.0,9.0,41.7010314,-87.62453931
13124510,6/29/2023 0:01,THEFT,OVER $500,STREET,False,False,511,5.0,9.0,41.71942219,-87.61895276
13123750,6/29/2023 0:01,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL / MOTEL,False,False,1831,18.0,42.0,41.89128077,-87.63111858
13123484,6/29/2023 0:01,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,323,3.0,6.0,41.76288801,-87.61522695
13123181,6/29/2023 0:01,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,431,4.0,7.0,41.71979716,-87.56232685
13123075,6/29/2023 0:05,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,211,2.0,4.0,41.83606971,-87.61303335
13123082,6/29/2023 0:07,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,913,9.0,11.0,41.83562507,-87.64938516
13123201,6/29/2023 0:07,ROBBERY,ARMED - HANDGUN,STREET,False,False,2412,24.0,40.0,42.00182236,-87.6899875
13123162,6/29/2023 0:10,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1812,18.0,43.0,41.92237294,-87.6438039
13123159,6/29/2023 0:10,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1112,11.0,27.0,41.89431493,-87.71750146
13123120,6/29/2023 0:17,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),False,False,1622,16.0,45.0,41.96846674,-87.78347322
13123337,6/29/2023 0:30,THEFT,OVER $500,APARTMENT,False,False,414,4.0,7.0,41.75285376,-87.56746525
13123122,6/29/2023 0:35,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1811,18.0,43.0,41.91808601,-87.65478467
13123628,6/29/2023 0:40,ASSAULT,SIMPLE,SIDEWALK,False,False,631,6.0,8.0,41.74681036,-87.60020955
13123125,6/29/2023 0:40,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1812,18.0,43.0,41.92232584,-87.65107994
13123123,6/29/2023 0:43,ROBBERY,ATTEMPT AGGRAVATED,ALLEY,False,False,1811,18.0,2.0,41.92519358,-87.66508297
13123230,6/29/2023 0:45,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2532,25.0,37.0,41.90661589,-87.75960412
13125016,6/29/2023 0:45,THEFT,$500 AND UNDER,SIDEWALK,False,False,1922,19.0,47.0,41.94730864,-87.67399781
13123128,6/29/2023 0:47,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1821,18.0,27.0,41.90682305,-87.64088542
13123102,6/29/2023 0:49,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,True,False,1633,16.0,38.0,41.94860122,-87.7681826
13123168,6/29/2023 0:52,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,False,False,623,6.0,6.0,41.75094076,-87.62518522
13124516,6/29/2023 0:55,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1622,16.0,45.0,41.96493746,-87.77546204
13124242,6/29/2023 0:58,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,813,8.0,13.0,41.78681181,-87.72641859
13123374,6/29/2023 1:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,723,7.0,16.0,41.77550901,-87.64710602
13125178,6/29/2023 1:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1.0,4.0,41.87424928,-87.62920848
13123182,6/29/2023 1:00,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1032,10.0,22.0,41.84261753,-87.71016577
13123274,6/29/2023 1:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2534,25.0,26.0,41.9144634,-87.72891785
13123386,6/29/2023 1:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1822,18.0,27.0,41.90744612,-87.65007017
13123278,6/29/2023 1:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1512,15.0,29.0,41.88560791,-87.77277777
13124598,6/29/2023 1:00,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,913,9.0,11.0,41.83061565,-87.65614223
13123288,6/29/2023 1:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,833,8.0,23.0,41.76186156,-87.71987287
13124420,6/29/2023 1:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,815,8.0,23.0,41.79414157,-87.73054103
13123267,6/29/2023 1:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2534,25.0,26.0,41.91533067,-87.72737389
13123222,6/29/2023 1:04,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2523,25.0,31.0,41.93254237,-87.72579609
13123249,6/29/2023 1:17,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,2433,24.0,48.0,41.99752352,-87.670441
13123206,6/29/2023 1:20,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1121,11.0,27.0,41.89444878,-87.70774124
13125407,6/29/2023 1:25,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,613,6.0,17.0,41.74433337,-87.64750038
13123593,6/29/2023 1:25,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1731,17.0,30.0,41.94615488,-87.74499099
13123391,6/29/2023 1:26,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1731,17.0,30.0,41.94614099,-87.74603139
13123129,6/29/2023 1:28,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1121,11.0,27.0,41.89232895,-87.71256227
13123424,6/29/2023 1:30,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",STREET,False,False,1633,16.0,30.0,41.94165706,-87.76903786
13126247,6/29/2023 1:30,THEFT,$500 AND UNDER,RESIDENCE,False,False,2412,24.0,50.0,41.99970068,-87.68067534
13123183,6/29/2023 1:30,THEFT,OVER $500,APARTMENT,False,False,214,2.0,3.0,41.81936134,-87.61502191
13123161,6/29/2023 1:40,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,234,2.0,5.0,41.80024309,-87.58425958
13123753,6/29/2023 1:40,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2512,25.0,29.0,41.92084499,-87.78780656
13123205,6/29/2023 1:41,ROBBERY,ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,False,False,813,8.0,13.0,41.77615022,-87.74220661
13124617,6/29/2023 1:47,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,2234,22.0,21.0,41.69223326,-87.65271504
13123403,6/29/2023 1:48,THEFT,OVER $500,STREET,False,False,1633,16.0,30.0,41.94649377,-87.76431578
13123245,6/29/2023 1:49,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1624,16.0,38.0,41.95317701,-87.76730766
13125583,6/29/2023 2:00,THEFT,OVER $500,STREET,False,False,423,4.0,7.0,41.73462217,-87.55828428
13123721,6/29/2023 2:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,431,4.0,7.0,41.70926551,-87.56452925
13123419,6/29/2023 2:00,THEFT,OVER $500,STREET,False,False,1633,16.0,30.0,41.9505773,-87.76268402
13123398,6/29/2023 2:00,THEFT,OVER $500,STREET,False,False,914,9.0,11.0,41.84638683,-87.63549277
13123166,6/29/2023 2:00,THEFT,OVER $500,APARTMENT,False,True,623,6.0,6.0,41.75008471,-87.61812549
13125095,6/29/2023 2:00,THEFT,$500 AND UNDER,APARTMENT,False,True,332,3.0,5.0,41.77064046,-87.58257322
13125064,6/29/2023 2:00,THEFT,$500 AND UNDER,APARTMENT,False,False,332,3.0,5.0,41.7709122,-87.58258105
13123415,6/29/2023 2:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1234,12.0,25.0,41.85337374,-87.68077761
13123514,6/29/2023 2:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1213,12.0,27.0,41.89711348,-87.65972295
13123557,6/29/2023 2:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2011,20.0,40.0,41.97769689,-87.68976331
13123176,6/29/2023 2:03,THEFT,OVER $500,STREET,False,False,2221,22.0,21.0,41.73034462,-87.66220447
13123156,6/29/2023 2:20,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1211,12.0,36.0,41.89840606,-87.69677135
13124858,6/29/2023 2:30,THEFT,OVER $500,STREET,False,False,1921,19.0,47.0,41.94730057,-87.68705853
13123243,6/29/2023 2:30,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1522,15.0,29.0,41.87288145,-87.7602694
13123510,6/29/2023 2:30,THEFT,OVER $500,STREET,False,False,715,7.0,15.0,41.79152136,-87.67180138
13123171,6/29/2023 2:34,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,613,6.0,17.0,41.74145726,-87.6493301
13123598,6/29/2023 2:35,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,223,2.0,4.0,41.80852365,-87.61143098
13123459,6/29/2023 2:35,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,413,4.0,8.0,41.73272661,-87.57318525
13125009,6/29/2023 2:36,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,332,3.0,5.0,41.77064046,-87.58257322
13123442,6/29/2023 2:37,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,512,5.0,9.0,41.70470064,-87.6205586
13123192,6/29/2023 2:39,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,222,2.0,4.0,41.81626269,-87.60062491
13123208,6/29/2023 2:40,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1831,18.0,42.0,41.89081639,-87.6314689
13123180,6/29/2023 2:40,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1923,19.0,46.0,41.95272764,-87.65084772
13125457,6/29/2023 2:44,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA PARKING LOT / GROUNDS,False,True,1231,12.0,28.0,41.86798947,-87.66641701
13123169,6/29/2023 2:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6.0,6.0,41.75051536,-87.61369743
13123175,6/29/2023 2:50,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1211,12.0,36.0,41.89981954,-87.6918756
13123422,6/29/2023 2:58,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,333,3.0,7.0,41.75994803,-87.57246089
13123610,6/29/2023 3:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,914,9.0,11.0,41.85363935,-87.63179842
13123237,6/29/2023 3:00,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,321,3.0,20.0,41.77414662,-87.60457252
13123522,6/29/2023 3:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,False,False,915,9.0,11.0,41.83095408,-87.63070323
13123630,6/29/2023 3:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,613,6.0,17.0,41.74043553,-87.65103376
13125204,6/29/2023 3:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,613,6.0,17.0,41.74322858,-87.65277404
13123559,6/29/2023 3:00,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,815,8.0,23.0,41.79763608,-87.74289304
13123215,6/29/2023 3:10,THEFT,OVER $500,STREET,False,False,2222,22.0,21.0,41.7315058,-87.65200387
13123151,6/29/2023 3:12,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,735,7.0,17.0,41.76247456,-87.67589715
13123251,6/29/2023 3:17,THEFT,OVER $500,APARTMENT,False,False,1031,10.0,22.0,41.84183339,-87.72204552
13123284,6/29/2023 3:18,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,1034,10.0,28.0,41.8513457,-87.68562119
13123238,6/29/2023 3:23,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,324,3.0,5.0,41.76277792,-87.60126305
13123220,6/29/2023 3:28,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2522,25.0,26.0,41.92062601,-87.74298049
13123199,6/29/2023 3:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1124,11.0,27.0,41.88031717,-87.69995836
13123634,6/29/2023 3:30,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,611,6.0,17.0,41.75671019,-87.67088723
13123323,6/29/2023 3:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,732,7.0,6.0,41.75931313,-87.63451639
13123214,6/29/2023 3:30,ASSAULT,SIMPLE,STREET,False,False,213,2.0,3.0,41.82145271,-87.62477938
13123724,6/29/2023 3:30,BATTERY,SIMPLE,APARTMENT,False,False,1913,19.0,46.0,41.96766578,-87.66273085
13128437,6/29/2023 3:30,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,815,8.0,23.0,41.79980899,-87.72335095
13123177,6/29/2023 3:42,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,424,4.0,10.0,41.73678777,-87.54582295
13123195,6/29/2023 3:42,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1614,16.0,38.0,41.96350901,-87.83669099
13123435,6/29/2023 3:45,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,621,6.0,6.0,41.74810658,-87.63787741
13123198,6/29/2023 3:45,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1122,11.0,28.0,41.87978525,-87.72387985
13123250,6/29/2023 3:47,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,334,3.0,7.0,41.76014646,-87.56639625
13123203,6/29/2023 3:50,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,813,8.0,13.0,41.79105464,-87.72800672
13123272,6/29/2023 3:55,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,726,7.0,16.0,41.77022525,-87.67651453
13123211,6/29/2023 3:57,ASSAULT,SIMPLE,APARTMENT,False,False,2522,25.0,35.0,41.91889649,-87.7349019
13123209,6/29/2023 4:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1021,10.0,24.0,41.85996942,-87.70914199
13123720,6/29/2023 4:00,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,False,False,124,1.0,28.0,41.86818434,-87.64137232
13123270,6/29/2023 4:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,723,7.0,16.0,41.76975605,-87.64695105
13123434,6/29/2023 4:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,921,9.0,12.0,41.82046393,-87.68845288
13125697,6/29/2023 4:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18.0,42.0,41.88945317,-87.62799483
13123219,6/29/2023 4:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,133,1.0,3.0,41.84220824,-87.62355222
13131137,6/29/2023 4:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2532,25.0,37.0,,
13123682,6/29/2023 4:00,THEFT,$500 AND UNDER,STREET,False,False,613,6.0,17.0,41.74078859,-87.65226118
13123648,6/29/2023 4:07,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,621,6.0,17.0,41.74955668,-87.64765001
13123242,6/29/2023 4:08,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,1431,14.0,1.0,41.91765602,-87.68875026
13124239,6/29/2023 4:09,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,833,8.0,18.0,41.75767815,-87.74164313
13123273,6/29/2023 4:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,732,7.0,6.0,41.76823843,-87.63601045
13123246,6/29/2023 4:36,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,1022,10.0,24.0,41.85289524,-87.70772421
13123427,6/29/2023 4:37,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,835,8.0,18.0,41.7407005,-87.70020002
13123204,6/29/2023 4:45,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1124,11.0,27.0,41.88031717,-87.69995836
13123231,6/29/2023 4:50,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,True,1123,11.0,28.0,41.88640089,-87.70741579
13123248,6/29/2023 4:51,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,923,9.0,15.0,41.79624856,-87.6840969
13123281,6/29/2023 4:55,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",HOSPITAL BUILDING / GROUNDS,False,True,1633,16.0,30.0,41.9458639,-87.76791271
13124431,6/29/2023 5:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,932,9.0,16.0,41.79877815,-87.66957763
13123953,6/29/2023 5:00,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2422,24.0,49.0,42.0170255,-87.67122841
13123297,6/29/2023 5:12,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,GAS STATION,False,False,1031,10.0,22.0,41.84416023,-87.7313416
13123268,6/29/2023 5:13,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1031,10.0,22.0,41.84131206,-87.73298671
13123271,6/29/2023 5:15,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,432,4.0,10.0,41.70275232,-87.5397677
13123286,6/29/2023 5:15,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1013,10.0,22.0,41.8450451,-87.73314633
13124415,6/29/2023 5:20,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,431,4.0,7.0,41.70913651,-87.56452713
13123505,6/29/2023 5:20,THEFT,OVER $500,STREET,False,False,2422,24.0,49.0,42.02115909,-87.6713769
13123254,6/29/2023 5:20,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1013,10.0,22.0,41.8469189,-87.72990271
13123275,6/29/2023 5:20,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,422,4.0,7.0,41.75113362,-87.55894689
13124841,6/29/2023 5:24,BURGLARY,FORCIBLE ENTRY,RESIDENCE - PORCH / HALLWAY,False,False,1912,19.0,47.0,41.95425437,-87.67163586
13123255,6/29/2023 5:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2523,25.0,31.0,41.93359477,-87.73021835
13123276,6/29/2023 5:30,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1034,10.0,24.0,41.84582075,-87.69282634
13123256,6/29/2023 5:30,ROBBERY,ARMED - HANDGUN,STREET,False,False,1013,10.0,22.0,41.84578595,-87.72946193
27599,6/29/2023 5:32,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1132,11.0,28.0,41.87431846,-87.7285068
13123497,6/29/2023 5:40,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,234,2.0,4.0,41.79946289,-87.59600826
13124832,6/29/2023 5:40,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1225,12.0,27.0,41.87756569,-87.68489383
13123282,6/29/2023 5:45,KIDNAPPING,UNLAWFUL RESTRAINT,APARTMENT,False,True,423,4.0,7.0,41.72885291,-87.55411868
13123978,6/29/2023 5:50,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1911,19.0,47.0,41.95486538,-87.69325034
13123309,6/29/2023 6:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1431,14.0,1.0,41.91765602,-87.68875026
13124511,6/29/2023 6:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,321,3.0,6.0,41.7725896,-87.60701334
13124594,6/29/2023 6:05,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,421,4.0,7.0,41.75838775,-87.55624278
13127318,6/29/2023 6:10,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,213,2.0,3.0,41.81787086,-87.6246868
13123310,6/29/2023 6:30,THEFT,OVER $500,APARTMENT,False,False,2412,24.0,50.0,42.00192518,-87.69365451
13123385,6/29/2023 6:35,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1133,11.0,24.0,41.86993435,-87.71584103
13123463,6/29/2023 6:50,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,False,False,2033,20.0,48.0,41.97326586,-87.65837318
13124284,6/29/2023 6:53,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,211,2.0,4.0,41.83787931,-87.60841496
13123302,6/29/2023 7:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1112,11.0,27.0,41.89639369,-87.71878174
13125156,6/29/2023 7:00,THEFT,OVER $500,STREET,False,False,1413,14.0,35.0,41.92007241,-87.71242204
13123445,6/29/2023 7:00,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,1650,16.0,41.0,41.97618213,-87.87642115
27597,6/29/2023 7:00,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,815,8.0,14.0,41.80355399,-87.73570133
13123411,6/29/2023 7:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2432,24.0,49.0,42.0004338,-87.66125008
13124862,6/29/2023 7:00,THEFT,OVER $500,STREET,False,False,523,5.0,9.0,41.67015052,-87.62963267
13123341,6/29/2023 7:15,THEFT,OVER $500,STREET,False,False,2031,20.0,40.0,41.97216956,-87.69953827
13123465,6/29/2023 7:20,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,2031,20.0,40.0,41.97533468,-87.69231358
13123393,6/29/2023 7:20,ASSAULT,SIMPLE,SIDEWALK,False,False,1834,18.0,42.0,41.89199038,-87.6114615
13123373,6/29/2023 7:25,ASSAULT,SIMPLE,ALLEY,False,False,2521,25.0,31.0,41.93593526,-87.74550023
13123342,6/29/2023 7:30,THEFT,$500 AND UNDER,STREET,False,False,713,7.0,16.0,41.788376,-87.66320929
13123797,6/29/2023 7:35,THEFT,$500 AND UNDER,CTA TRAIN,False,False,922,9.0,15.0,41.80462016,-87.68436817
13127543,6/29/2023 7:45,THEFT,OVER $500,APARTMENT,False,False,222,2.0,4.0,41.80929706,-87.59196703
13123425,6/29/2023 7:51,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,221,2.0,4.0,41.81247191,-87.60826133
13123523,6/29/2023 7:55,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2531,25.0,29.0,41.91008787,-87.76912495
13123414,6/29/2023 7:56,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,1131,11.0,24.0,41.87036407,-87.74489712
13126007,6/29/2023 8:00,THEFT,FROM BUILDING,APARTMENT,False,False,1924,19.0,44.0,41.94231178,-87.65660829
13124703,6/29/2023 8:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1922,19.0,47.0,41.94409842,-87.67122628
13124828,6/29/2023 8:00,THEFT,OVER $500,STREET,False,False,1634,16.0,31.0,41.94048623,-87.75981518
13123409,6/29/2023 8:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,925,9.0,11.0,41.81946338,-87.64880877
