ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
13117828,11/4/2022 9:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,821,8.0,12.0,,
13071550,11/4/2022 10:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,822,8.0,14.0,,
12896996,11/4/2022 12:40,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1931,19.0,32.0,,
12882366,11/4/2022 14:30,THEFT,OVER $500,STREET,False,False,1224,12.0,27.0,41.87904978,-87.65766541
12884643,11/4/2022 17:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18.0,42.0,,
12883665,11/4/2022 18:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1215,12.0,27.0,,
12886822,11/4/2022 18:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1834,18.0,42.0,,
12883085,11/4/2022 18:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1212,12.0,26.0,41.8975476,-87.68800853
12883803,11/4/2022 18:30,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,41.89012316,-87.64478989
12888618,11/4/2022 21:15,ROBBERY,ARMED - HANDGUN,STREET,False,False,1214,12.0,27.0,41.89636548,-87.64924433
12959158,11/5/2022 0:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,222,2.0,5.0,,
13047483,11/5/2022 0:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1611,16.0,41.0,,
13083268,11/5/2022 0:00,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,APARTMENT,False,False,222,2.0,4.0,,
12970714,11/5/2022 0:01,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,621,6.0,6.0,,
12883663,11/5/2022 1:30,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1933,19.0,44.0,,
12883637,11/5/2022 1:35,THEFT,POCKET-PICKING,CTA TRAIN,False,False,213,2.0,3.0,,
12970925,11/5/2022 2:00,ASSAULT,SIMPLE,APARTMENT,False,True,222,2.0,4.0,,
12883805,11/5/2022 4:20,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,533,5.0,9.0,41.65872128,-87.59907603
12883196,11/5/2022 10:00,THEFT,FROM BUILDING,RESIDENCE,False,False,2031,20.0,47.0,41.96913989,-87.68527134
13046594,11/5/2022 10:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,VACANT LOT / LAND,False,False,2233,22.0,34.0,,
13033777,11/5/2022 12:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,False,False,114,1.0,42.0,,
12959383,11/5/2022 12:00,THEFT,$500 AND UNDER,STREET,False,False,1531,15.0,37.0,,
13040105,11/5/2022 12:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1214,12.0,27.0,,
13039691,11/5/2022 13:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1212,12.0,36.0,,
12965130,11/5/2022 17:00,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,215,2.0,3.0,,
12883729,11/5/2022 18:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,523,5.0,34.0,41.67331816,-87.63333901
13059481,11/5/2022 18:00,BATTERY,SIMPLE,RESIDENCE,False,False,432,4.0,10.0,,
12903698,11/5/2022 20:00,BATTERY,SIMPLE,APARTMENT,False,True,2211,22.0,19.0,41.68393824,-87.72174118
12883770,11/5/2022 20:45,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,621,6.0,6.0,41.75702342,-87.64298187
12883860,11/5/2022 22:48,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,True,1011,10.0,24.0,41.8644234,-87.71882
12964427,11/5/2022 23:44,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,CTA TRAIN,False,False,925,9.0,3.0,,
12948672,11/6/2022 0:00,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1123,11.0,28.0,,
12883994,11/6/2022 0:30,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,1832,18.0,42.0,41.89482493,-87.63178864
12883950,11/6/2022 1:00,BATTERY,SIMPLE,STREET,True,False,1832,18.0,42.0,41.89482493,-87.63178864
12885760,11/6/2022 1:05,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PRIVATE GROUNDS,False,False,1811,18.0,43.0,,
12883919,11/6/2022 1:45,BATTERY,SIMPLE,CTA TRAIN,False,False,1214,12.0,27.0,41.89141255,-87.6479346
12884654,11/6/2022 8:00,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC GROUNDS,False,False,1013,10.0,22.0,,
12885759,11/6/2022 8:00,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,False,False,121,1.0,42.0,,
12982633,11/6/2022 10:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1622,16.0,45.0,,
12885536,11/6/2022 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2031,20.0,47.0,41.96913989,-87.68527134
12939925,11/6/2022 12:00,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,2511,25.0,36.0,,
12894988,11/6/2022 13:19,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1632,16.0,36.0,41.94105197,-87.78980295
12884625,11/6/2022 15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1113,11.0,28.0,41.88455713,-87.73634987
12884757,11/6/2022 16:50,THEFT,OVER $500,RESTAURANT,False,False,1833,18.0,2.0,41.89876792,-87.62411633
12884791,11/6/2022 18:05,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1115,11.0,28.0,41.87787437,-87.73414279
12966995,11/6/2022 19:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1223,12.0,27.0,,
12885142,11/6/2022 19:30,THEFT,OVER $500,STREET,False,False,1633,16.0,38.0,41.95215931,-87.77298541
12885133,11/6/2022 23:00,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,1011,10.0,24.0,41.8644234,-87.71882
12951386,11/7/2022 0:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,834,8.0,18.0,,
12939620,11/7/2022 0:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1111,11.0,37.0,,
12951106,11/7/2022 0:00,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1631,16.0,29.0,,
12942178,11/7/2022 0:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1212,12.0,2.0,,
12941210,11/7/2022 0:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,214,2.0,3.0,,
12886511,11/7/2022 0:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,831,8.0,15.0,41.77475323,-87.69450176
12884954,11/7/2022 7:05,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1421,14.0,1.0,41.91592245,-87.70523155
13003563,11/7/2022 10:00,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,False,2524,25.0,31.0,,
12960974,11/7/2022 10:10,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING / PROPERTY,True,False,1654,16.0,41.0,,
12920477,11/7/2022 11:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12920468,11/7/2022 11:30,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12978060,11/7/2022 11:35,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2221,22.0,21.0,,
12960975,11/7/2022 11:54,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,True,False,1132,11.0,28.0,,
12962113,11/7/2022 12:00,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1034,10.0,25.0,,
13002289,11/7/2022 12:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,GOVERNMENT BUILDING / PROPERTY,False,False,1931,19.0,32.0,,
12885565,11/7/2022 12:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,825,8.0,16.0,41.77845787,-87.67983651
12885438,11/7/2022 12:20,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,HOSPITAL BUILDING / GROUNDS,True,False,411,4.0,8.0,41.757631,-87.58570825
13004615,11/7/2022 15:30,THEFT,$500 AND UNDER,APARTMENT,False,False,412,4.0,8.0,,
12885802,11/7/2022 15:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1223,12.0,27.0,,
12885828,11/7/2022 16:46,THEFT,OVER $500,RESTAURANT,True,False,1834,18.0,42.0,41.88899385,-87.62693483
13033771,11/7/2022 16:53,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,1124,11.0,28.0,,
13100507,11/7/2022 17:00,KIDNAPPING,UNLAWFUL RESTRAINT,RESIDENCE,False,True,711,7.0,20.0,,
12984567,11/7/2022 17:09,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,VEHICLE NON-COMMERCIAL,True,False,1112,11.0,27.0,,
13025274,11/7/2022 20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2521,25.0,31.0,,
12941868,11/7/2022 20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,412,4.0,8.0,,
12959205,11/8/2022 0:01,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,False,False,414,4.0,8.0,,
12885948,11/8/2022 0:05,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1912,19.0,47.0,41.968175,-87.6791697
12886449,11/8/2022 2:00,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,833,8.0,13.0,41.77432767,-87.74214269
12943892,11/8/2022 10:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,False,False,713,7.0,16.0,,
12888926,11/8/2022 11:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,412,4.0,8.0,,
12960979,11/8/2022 11:23,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,STREET,True,False,222,2.0,4.0,,
12992446,11/8/2022 12:00,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),False,False,434,4.0,10.0,,
12955631,11/8/2022 12:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,434,4.0,10.0,,
12960986,11/8/2022 13:37,NARCOTICS,POSSESS - HALLUCINOGENS,GOVERNMENT BUILDING / PROPERTY,True,False,124,1.0,25.0,,
12960993,11/8/2022 14:07,NARCOTICS,POSSESS - HALLUCINOGENS,GOVERNMENT BUILDING / PROPERTY,True,False,124,1.0,25.0,,
12886688,11/8/2022 15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1522,15.0,29.0,41.8803325,-87.75815379
12886569,11/8/2022 15:40,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1225,12.0,27.0,41.87716145,-87.67653695
12886907,11/8/2022 16:17,THEFT,OVER $500,CHA PARKING LOT / GROUNDS,False,False,1225,12.0,27.0,41.87716145,-87.67653695
13003190,11/8/2022 16:30,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,2521,25.0,31.0,,
12960996,11/8/2022 16:51,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,GOVERNMENT BUILDING / PROPERTY,True,False,1654,16.0,41.0,,
12960998,11/8/2022 17:29,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,True,False,1122,11.0,28.0,,
13085403,11/8/2022 17:30,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,215,2.0,3.0,,
12886920,11/8/2022 17:40,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,122,1.0,42.0,41.88320909,-87.63322305
12887735,11/8/2022 19:00,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1821,18.0,2.0,41.91116107,-87.63354224
12887866,11/8/2022 19:04,THEFT,RETAIL THEFT,DRUG STORE,False,False,1824,18.0,2.0,,
12887870,11/8/2022 21:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12.0,42.0,,
12890166,11/8/2022 23:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1131,11.0,24.0,,
12969758,11/9/2022 0:00,DECEPTIVE PRACTICE,FORGERY,STREET,False,False,1922,19.0,47.0,,
13061411,11/9/2022 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1231,12.0,28.0,,
12954599,11/9/2022 7:45,THEFT,OVER $500,RESIDENCE,False,False,1511,15.0,29.0,,
12900453,11/9/2022 9:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,False,False,511,5.0,9.0,41.72184048,-87.61727759
13009392,11/9/2022 9:00,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,114,1.0,42.0,,
12971809,11/9/2022 9:00,THEFT,OVER $500,LIBRARY,False,False,1932,19.0,43.0,,
12929255,11/9/2022 10:50,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12893022,11/9/2022 11:02,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1132,11.0,24.0,,
13042269,11/9/2022 11:26,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1914,19.0,46.0,,
12944336,11/9/2022 12:00,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,812,8.0,23.0,,
13063759,11/9/2022 12:01,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,212,2.0,4.0,,
12955018,11/9/2022 14:30,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,831,8.0,18.0,,
12887712,11/9/2022 15:25,BATTERY,SIMPLE,CTA BUS STOP,False,False,1512,15.0,29.0,41.88786856,-87.77490644
12889989,11/9/2022 16:15,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,HOTEL / MOTEL,False,False,114,1.0,42.0,,
12887895,11/9/2022 16:20,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,1832,18.0,2.0,41.89482493,-87.63178864
12887812,11/9/2022 16:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3.0,5.0,41.76985874,-87.57096545
12969869,11/9/2022 18:10,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,623,6.0,6.0,,
12895026,11/9/2022 18:30,THEFT,OVER $500,CAR WASH,False,False,2221,22.0,21.0,,
12888012,11/9/2022 22:11,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,2422,24.0,49.0,42.0193715,-87.67118199
12946912,11/10/2022 0:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,235,2.0,5.0,,
12975868,11/10/2022 0:00,THEFT,OVER $500,STREET,False,False,1031,10.0,22.0,,
12941721,11/10/2022 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1932,19.0,32.0,,
12891022,11/10/2022 1:43,THEFT,FROM BUILDING,APARTMENT,False,False,1934,19.0,44.0,41.93596231,-87.64426029
12888104,11/10/2022 3:47,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,733,7.0,6.0,41.76261474,-87.65284046
12889963,11/10/2022 6:31,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1531,15.0,37.0,,
13022984,11/10/2022 9:00,THEFT,FROM BUILDING,RESIDENCE,False,False,1711,17.0,39.0,,
12893544,11/10/2022 11:10,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,931,9.0,20.0,41.80230747,-87.66723793
12976002,11/10/2022 11:37,THEFT,$500 AND UNDER,APARTMENT,False,False,1433,14.0,2.0,,
12975246,11/10/2022 12:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1234,12.0,25.0,,
12962215,11/10/2022 12:00,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,2533,25.0,37.0,,
12941711,11/10/2022 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,922,9.0,15.0,,
27181,11/10/2022 12:37,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,True,False,1112,11.0,27.0,41.89542474,-87.72027859
12970748,11/10/2022 13:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,831,8.0,17.0,,
12890425,11/10/2022 13:00,THEFT,$500 AND UNDER,STREET,False,False,1712,17.0,39.0,41.97434239,-87.74693446
12895148,11/10/2022 13:45,THEFT,$500 AND UNDER,STREET,False,True,931,9.0,20.0,41.80230747,-87.66723793
12993784,11/10/2022 14:26,THEFT,FROM BUILDING,RESIDENCE,False,False,1424,14.0,2.0,,
12901804,11/10/2022 14:27,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1432,14.0,32.0,,
13029295,11/10/2022 15:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,634,6.0,9.0,,
12985884,11/10/2022 15:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1822,18.0,27.0,,
12895011,11/10/2022 16:05,THEFT,OVER $500,WAREHOUSE,False,False,1834,18.0,42.0,,
13112410,11/10/2022 16:28,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,723,7.0,16.0,,
12977158,11/10/2022 16:29,BATTERY,SIMPLE,RESTAURANT,True,False,2413,24.0,50.0,,
12889065,11/10/2022 16:45,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,212,2.0,3.0,41.82516963,-87.6192093
12952425,11/10/2022 17:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,823,8.0,16.0,,
12888696,11/10/2022 17:19,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12.0,28.0,41.873912,-87.68469944
12888894,11/10/2022 18:30,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12.0,27.0,41.88866641,-87.65222782
12889154,11/10/2022 20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1214,12.0,27.0,41.88636326,-87.64749279
12965181,11/10/2022 20:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2423,24.0,49.0,,
12961030,11/10/2022 21:10,NARCOTICS,FORFEIT PROPERTY,GOVERNMENT BUILDING / PROPERTY,True,False,1654,16.0,41.0,,
12897913,11/10/2022 22:00,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,1213,12.0,1.0,41.90033661,-87.6698603
12890318,11/11/2022 0:00,THEFT,$500 AND UNDER,SIDEWALK,False,True,1231,12.0,28.0,41.86778415,-87.66038706
12970977,11/11/2022 0:00,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,STREET,False,False,1613,16.0,45.0,,
12992818,11/11/2022 0:00,THEFT,FROM BUILDING,SCHOOL - PUBLIC GROUNDS,False,False,112,1.0,42.0,,
12947100,11/11/2022 0:01,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,915,9.0,11.0,,
12889133,11/11/2022 0:39,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,False,False,1032,10.0,12.0,41.84347107,-87.70866379
12889325,11/11/2022 2:27,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,1131,11.0,28.0,41.87513246,-87.73617322
12889168,11/11/2022 2:55,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,733,7.0,17.0,41.76064184,-87.64550878
12968771,11/11/2022 3:54,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOTEL / MOTEL,False,False,312,3.0,20.0,,
12889225,11/11/2022 4:50,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1024,10.0,22.0,41.85110631,-87.71132032
12891456,11/11/2022 5:15,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,False,False,1211,12.0,26.0,41.89831934,-87.70494126
12974979,11/11/2022 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2213,22.0,21.0,,
12943200,11/11/2022 9:30,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1213,12.0,1.0,,
12894031,11/11/2022 10:00,THEFT,OVER $500,STREET,False,False,1722,17.0,39.0,,
12893034,11/11/2022 10:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,2213,22.0,19.0,,
12895514,11/11/2022 11:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,834,8.0,18.0,41.74869985,-87.74131881
13109099,11/11/2022 12:00,STALKING,SIMPLE,STREET,False,False,2512,25.0,29.0,,
12941116,11/11/2022 12:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,612,6.0,17.0,,
12956063,11/11/2022 12:00,THEFT,$500 AND UNDER,RESIDENCE,False,False,433,4.0,10.0,,
12973835,11/11/2022 12:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,923,9.0,14.0,,
12889786,11/11/2022 12:40,THEFT,FROM BUILDING,APARTMENT,False,False,1832,18.0,2.0,41.89608313,-87.62976573
12961338,11/11/2022 13:32,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING / PROPERTY,True,False,124,1.0,25.0,,
12959449,11/11/2022 13:52,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,222,2.0,5.0,,
12893044,11/11/2022 14:10,THEFT,OVER $500,STREET,False,False,1723,17.0,45.0,,
12949199,11/11/2022 16:47,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1512,15.0,29.0,,
12947731,11/11/2022 18:30,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,False,False,421,4.0,7.0,,
12890098,11/11/2022 20:10,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,324,3.0,8.0,41.7587536,-87.58742517
12890360,11/11/2022 22:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1.0,4.0,41.87285385,-87.63257603
12890920,11/11/2022 22:23,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,511,5.0,8.0,41.71208324,-87.60097787
12964501,11/12/2022 0:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,114,1.0,42.0,,
12956385,11/12/2022 0:00,ASSAULT,SIMPLE,RESIDENCE,False,False,621,6.0,17.0,,
13023047,11/12/2022 0:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,False,931,9.0,15.0,,
12948175,11/12/2022 1:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1834,18.0,42.0,,
13010330,11/12/2022 9:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1732,17.0,30.0,,
12946126,11/12/2022 12:20,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2523,25.0,30.0,,
12946992,11/12/2022 13:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,513,5.0,34.0,,
13010289,11/12/2022 13:30,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,False,False,1931,19.0,32.0,,
12892246,11/12/2022 15:00,THEFT,OVER $500,RESIDENCE,False,False,813,8.0,13.0,41.7851508,-87.73149792
12950530,11/12/2022 15:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1712,17.0,39.0,,
13023119,11/12/2022 16:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,621,6.0,17.0,,
12893019,11/12/2022 18:22,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,834,8.0,18.0,,
12891939,11/12/2022 19:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1214,12.0,27.0,,
12891384,11/12/2022 22:03,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,PARK PROPERTY,False,False,132,1.0,4.0,,
12894840,11/13/2022 0:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1224,12.0,27.0,,
12991702,11/13/2022 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1621,16.0,41.0,,
12940953,11/13/2022 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1922,19.0,32.0,,
12893021,11/13/2022 4:30,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,,
12891889,11/13/2022 6:30,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,821,8.0,14.0,41.80070714,-87.71171994
12891686,11/13/2022 11:29,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,512,5.0,9.0,41.70466151,-87.61735471
12892367,11/13/2022 12:00,THEFT,OVER $500,STREET,False,False,2523,25.0,30.0,41.93696248,-87.72460375
12962743,11/13/2022 13:04,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1934,19.0,44.0,,
12995211,11/13/2022 15:00,THEFT,FROM BUILDING,RESIDENCE,False,False,723,7.0,20.0,,
12951237,11/13/2022 15:00,THEFT,OVER $500,RESIDENCE,False,False,2413,24.0,50.0,,
13003428,11/13/2022 17:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1023,10.0,12.0,,
12892036,11/13/2022 17:30,BATTERY,SIMPLE,SPORTS ARENA / STADIUM,True,False,132,1.0,4.0,,
12891913,11/13/2022 18:00,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1833,18.0,2.0,41.89876792,-87.62411633
12993531,11/13/2022 22:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1925,19.0,46.0,,
13087998,11/14/2022 0:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,114,1.0,34.0,,
